Number,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross
89,2007-08-10,Rush Hour 3,180000000.0,140125968.0,256585882.0
32,2007-08-10,Stardust,70000000.0,38634938.0,137022245.0
49,2007-08-08,Daddy Day Camp,6000000.0,13235267.0,18209872.0
43,2007-08-03,The Bourne Ultimatum,130000000.0,227471070.0,444043396.0
51,2007-08-03,The Ten,5250000.0,769726.0,786677.0
30,2007-08-03,Becoming Jane,16500000.0,18663911.0,39380876.0
80,2007-08-03,Hot Rod,25000000.0,13938332.0,14334401.0
77,2007-08-03,"Gandhi, My Father",5000000.0,240425.0,2015004.0
61,2007-07-27,Molire,21600000.0,635733.0,791154.0
64,2007-07-27,No Reservations,28000000.0,43107979.0,91943956.0
41,2007-07-27,Who's Your Caddy?,7000000.0,5694308.0,5694308.0
84,2007-07-27,The Simpsons Movie,72500000.0,183135014.0,527071022.0
46,2007-07-27,No End In Sight,2000000.0,1433319.0,1433319.0
68,2007-07-25,This is England,2380000.0,327919.0,8739576.0
44,2007-07-20,Hairspray,75000000.0,118871849.0,203035572.0
4,2007-07-20,I Now Pronounce You Chuck and Larry,85000000.0,119725280.0,185708462.0
33,2007-07-20,Sunshine,40000000.0,3688560.0,32030610.0
75,2007-07-18,Cama adentro,800000.0,200433.0,200433.0
61,2007-07-11,Harry Potter and the Order of the Phoenix,150000000.0,292137260.0,943076457.0
94,2007-07-07,Rockaway,2000000.0,0.0,0.0
70,2007-07-04,Rescue Dawn,10000000.0,5490423.0,7037886.0
72,2007-07-03,License to Wed,35000000.0,43799818.0,70187088.0
57,2007-07-02,Transformers,151000000.0,319246193.0,708272592.0
22,2007-06-29,Chacun sa nuit,1900000.0,18435.0,139317.0
68,2007-06-29,Ratatouille,150000000.0,206445654.0,626549695.0
80,2007-06-29,Evening,30000000.0,12406646.0,12885574.0
24,2007-06-27,Live Free or Die Hard,110000000.0,134529403.0,382288147.0
89,2007-06-22,Sicko,9000000.0,24538513.0,36535837.0
30,2007-06-22,You Kill Me,4000000.0,2426851.0,3858964.0
9,2007-06-22,1408,22500000.0,71985628.0,131263370.0
11,2007-06-22,Evan Almighty,175000000.0,100289690.0,174131329.0
11,2007-06-22,A Mighty Heart,15000000.0,9176787.0,19153568.0
45,2007-06-15,The Trials of Darryl Hunt,200000.0,1217.0,1217.0
90,2007-06-15,Fantastic Four: Rise of the Silver Surfer,120000000.0,131921738.0,289480691.0
8,2007-06-15,DOA: Dead or Alive,30000000.0,480314.0,7755686.0
33,2007-06-15,Fido,8000000.0,298110.0,456814.0
86,2007-06-15,Nancy Drew,20000000.0,25584685.0,30703845.0
60,2007-06-15,Pierrot le fou,300000.0,70807.0,71380.0
68,2007-06-08,Hostel: Part II,7500000.0,17544812.0,33606409.0
5,2007-06-08,Ocean's Thirteen,85000000.0,117144465.0,311744465.0
91,2007-06-08,Surf's Up,100000000.0,58867694.0,145395745.0
92,2007-06-08,La Mme,15500000.0,10299782.0,88611837.0
12,2007-06-01,Gracie,9000000.0,2956339.0,3922043.0
38,2007-06-01,And Then Came Love,989000.0,8158.0,8158.0
89,2007-06-01,Knocked Up,27500000.0,148761765.0,219265952.0
19,2007-05-25,Bug,4000000.0,7006708.0,8302995.0
9,2007-05-24,Pirates of the Caribbean: At Worlds End,300000000.0,309420425.0,963420425.0
26,2007-05-18,Severance,10000000.0,137221.0,5950002.0
37,2007-05-18,The Wendell Baker Story,8000000.0,127188.0,127188.0
40,2007-05-17,Shrek the Third,160000000.0,322719944.0,807330936.0
68,2007-05-16,Once,150000.0,9445857.0,23323631.0
61,2007-05-11,28 Weeks Later,15000000.0,28638916.0,64232714.0
9,2007-05-11,The Salon,1500000.0,139084.0,139084.0
5,2007-05-11,Georgia Rule,20000000.0,18882880.0,20819601.0
31,2007-05-11,Brooklyn Rules,8000000.0,458232.0,458232.0
50,2007-05-04,Lucky You,55000000.0,5755286.0,6521829.0
17,2007-05-04,Spider-Man 3,258000000.0,336530303.0,894860230.0
1,2007-05-04,"Paris, je t'aime",13000000.0,4857374.0,5175088.0
76,2007-05-02,Waitress,1500000.0,19097550.0,22217183.0
28,2007-04-27,Jindabyne,10800000.0,399879.0,2862544.0
88,2007-04-27,Ta Ra Rum Pum,7400000.0,872643.0,9443864.0
47,2007-04-27,Next,70000000.0,18211013.0,73591500.0
37,2007-04-20,In the Land of Women,10500000.0,11052958.0,14140402.0
53,2007-04-20,Hot Fuzz,16000000.0,23618786.0,81742618.0
87,2007-04-13,Aqua Teen Hunger Force Colon Movie Film for Theaters,750000.0,5520368.0,5520368.0
94,2007-04-13,Slow Burn,15500000.0,1237615.0,1237615.0
14,2007-04-13,Disturbia,20000000.0,80818974.0,118537627.0
55,2007-04-06,Zwartboek,22000000.0,4398532.0,27238354.0
68,2007-04-06,Grindhouse,53000000.0,25031037.0,50187789.0
3,2007-04-06,The Hoax,25000000.0,7164995.0,7164995.0
93,2007-04-05,The Reaping,40000000.0,25126214.0,62226214.0
41,2007-03-30,Blades of Glory,61000000.0,118594548.0,145594548.0
3,2007-03-23,Reign Over Me,20000000.0,19661987.0,20081987.0
63,2007-03-23,Namastey London,8400000.0,1207007.0,6831069.0
76,2007-03-23,The Hills Have Eyes II,15000000.0,20804166.0,37466538.0
46,2007-03-23,Journey from the Fall,1300000.0,635305.0,635305.0
62,2007-03-23,TMNT,35000000.0,54149098.0,96096018.0
6,2007-03-23,Shooter,60000000.0,47003582.0,95538560.0
19,2007-03-16,Dead Silence,20000000.0,16574590.0,20614661.0
42,2007-03-16,Nomad,40000000.0,79123.0,79123.0
37,2007-03-16,Premonition,20000000.0,47852604.0,81461343.0
66,2007-03-16,The Wind That Shakes the Barley,8300000.0,1829142.0,25670174.0
13,2007-03-16,I Think I Love My Wife,14000000.0,12559771.0,13205411.0
40,2007-03-13,Sublime,1800000.0,0.0,0.0
33,2007-03-09,Gwoemul,12000000.0,2201923.0,92618117.0
52,2007-03-09,The Namesake,8500000.0,13610521.0,20288774.0
49,2007-03-09,300,60000000.0,210614939.0,454161935.0
10,2007-03-09,The Ultimate Gift,9000000.0,3438735.0,3438735.0
9,2007-03-02,Black Snake Moan,15000000.0,9396870.0,10951153.0
25,2007-03-02,Zodiac,85000000.0,33080084.0,83080084.0
50,2007-03-02,Wild Hogs,60000000.0,168213584.0,253555383.0
14,2007-02-23,Reno 911!: Miami,10000000.0,20342161.0,21851362.0
91,2007-02-23,The Astronaut Farmer,13000000.0,11003643.0,11141213.0
9,2007-02-23,The Number 23,32000000.0,35193167.0,77593167.0
81,2007-02-16,Bridge to Terabithia,25000000.0,82234139.0,137984788.0
92,2007-02-16,Ghost Rider,120000000.0,115802596.0,229545589.0
44,2007-02-14,Music and Lyrics,40000000.0,50572589.0,146196885.0
83,2007-02-09,The Last Sin Eater,2200000.0,388390.0,388390.0
9,2007-02-09,Das Leben der Anderen,2000000.0,11284657.0,81197047.0
70,2007-02-09,Hannibal Rising,50000000.0,27669725.0,80583311.0
54,2007-02-02,Factory Girl,7000000.0,1661464.0,1661464.0
54,2007-02-02,Partition,10000000.0,0.0,0.0
47,2007-02-02,The Messengers,16000000.0,35374833.0,53774833.0
52,2007-02-02,Because I Said So,39000000.0,42674040.0,69538833.0
98,2007-01-30,Farce of the Penguins,5000000.0,0.0,0.0
33,2007-01-26,Blood and Chocolate,15000000.0,3526588.0,6551310.0
47,2007-01-26,Epic Movie,20000000.0,39739367.0,86858578.0
92,2007-01-26,Smokin' Aces,17000000.0,35662731.0,57263440.0
2,2007-01-17,Alone with Her,1000000.0,10787.0,844377.0
10,2007-01-12,Arthur et les Minimoys,80000000.0,15132763.0,113325743.0
86,2007-01-12,Stomp the Yard,14000000.0,61356221.0,75525718.0
64,2007-01-05,Thr3e,2400000.0,1008849.0,1420418.0
62,2007-01-05,Code Name: The Cleaner,20000000.0,8135024.0,8135024.0
43,2007-01-05,Happily N'Ever After,47000000.0,15849032.0,37923818.0
75,2007-01-05,Freedom Writers,21000000.0,36605602.0,43632609.0
79,2006-12-31,Feng kuang de shi tou,500000.0,0.0,3000000.0
25,2006-12-31,The Magic Flute,27000000.0,0.0,0.0
81,2006-12-31,Griffin & Phoenix,500000.0,0.0,1355967.0
73,2006-12-31,Les Bronzs 3: amis pour la vie,42000000.0,0.0,83833602.0
13,2006-12-31,Loving Annabelle,1000000.0,0.0,5382.0
57,2006-12-29,The Dead Girl,3300000.0,19875.0,19875.0
45,2006-12-29,El Laberinto del Fauno,16000000.0,37634615.0,87041569.0
4,2006-12-29,Miss Potter,30000000.0,3005605.0,35891257.0
28,2006-12-27,Perfume: The Story of a Murderer,63700000.0,2223293.0,133603463.0
95,2006-12-25,Notes on a Scandal,27500000.0,17510118.0,50578411.0
28,2006-12-25,Children of Men,76000000.0,35552383.0,69845011.0
20,2006-12-22,Night at the Museum,110000000.0,250863268.0,579446407.0
6,2006-12-22,We Are Marshall,65000000.0,43545364.0,43545364.0
72,2006-12-21,Venus,6000000.0,3347411.0,7818479.0
27,2006-12-21,Man cheng jin dai huang jin jia,45000000.0,6566773.0,76904429.0
42,2006-12-20,Rocky Balboa,24000000.0,70269899.0,156229050.0
28,2006-12-20,The Painted Veil,19400000.0,8060487.0,15118795.0
89,2006-12-20,Letters from Iwo Jima,13000000.0,13756082.0,67867998.0
24,2006-12-15,The Good German,32000000.0,1308696.0,6678033.0
64,2006-12-15,Indignes,18900000.0,320700.0,26063572.0
86,2006-12-15,Eragon,100000000.0,75030163.0,249488115.0
34,2006-12-15,Charlotte's Web,82500000.0,82985708.0,143985708.0
46,2006-12-15,Dreamgirls,75000000.0,103365956.0,155708695.0
91,2006-12-15,The Pursuit of Happyness,55000000.0,162586036.0,307311093.0
43,2006-12-08,Apocalypto,40000000.0,50866635.0,121032272.0
92,2006-12-08,Blood Diamond,100000000.0,57377916.0,171377916.0
12,2006-12-08,The Holiday,85000000.0,63280000.0,205190324.0
66,2006-12-08,Unaccompanied Minors,25000000.0,16655224.0,21970831.0
95,2006-12-05,Black Christmas,9000000.0,16235738.0,16235738.0
58,2006-12-01,Turistas,10000000.0,7027762.0,14321070.0
78,2006-12-01,The Nativity Story,35000000.0,37629831.0,46309644.0
68,2006-11-24,Kurtlar vadisi - Irak,8300000.0,0.0,24906717.0
40,2006-11-22,The Fountain,35000000.0,10144010.0,15461638.0
85,2006-11-22,Dj Vu,80000000.0,64038616.0,181038616.0
28,2006-11-22,Opal Dream,9000000.0,14443.0,14443.0
84,2006-11-22,Deck the Halls,51000000.0,35093569.0,46815807.0
93,2006-11-21,The History Boys,3700000.0,2730296.0,13447998.0
93,2006-11-17,Happy Feet,85000000.0,198000317.0,385000317.0
22,2006-11-17,Let's Go to Prison,4000000.0,4630045.0,4630045.0
23,2006-11-17,For Your Consideration,12000000.0,5549923.0,5549923.0
15,2006-11-17,Bobby,14000000.0,11242801.0,20597806.0
63,2006-11-17,Casino Royale,102000000.0,167365000.0,594420283.0
91,2006-11-10,Come Early Morning,6000000.0,119452.0,119452.0
44,2006-11-10,A Good Year,35000000.0,7459300.0,42064105.0
19,2006-11-10,Copying Beethoven,11000000.0,355968.0,6586324.0
19,2006-11-10,Stranger Than Fiction,30000000.0,40435190.0,53572822.0
31,2006-11-10,Harsh Times,2000000.0,3337931.0,6225304.0
25,2006-11-10,FUR: An Imaginary Portrait of Diane Arbus,16800000.0,223202.0,2281089.0
71,2006-11-03,Volver,9400000.0,12899867.0,87226613.0
99,2006-11-03,Flushed Away,149000000.0,64665672.0,179357126.0
94,2006-11-03,Unknown,3700000.0,26403.0,3355048.0
72,2006-11-03,Borat,18000000.0,128505958.0,261443242.0
50,2006-10-27,Saw III,10000000.0,80238724.0,163876815.0
63,2006-10-27,Babel,20000000.0,34302837.0,132121212.0
24,2006-10-27,Catch a Fire,14000000.0,4299773.0,5782198.0
20,2006-10-20,Running With Scissors,12000000.0,6860000.0,8706701.0
75,2006-10-20,Flicka,15000000.0,21000147.0,21896367.0
67,2006-10-20,Flags of Our Fathers,53000000.0,33602376.0,63657941.0
7,2006-10-20,Marie Antoinette,40000000.0,15962471.0,60862471.0
38,2006-10-20,The Prestige,40000000.0,53089891.0,104407366.0
43,2006-10-18,51 Birch Street,350000.0,84689.0,84689.0
49,2006-10-13,The Grudge 2,20000000.0,39143839.0,70743839.0
39,2006-10-13,Alex Rider: Operation Stormbreaker,40000000.0,659210.0,20722450.0
54,2006-10-13,Man of the Year,20000000.0,37442180.0,41342180.0
23,2006-10-13,Driving Lessons,4700000.0,239962.0,239962.0
13,2006-10-13,Infamous,13000000.0,1151330.0,2613717.0
80,2006-10-13,The Marine,15000000.0,18844784.0,22165608.0
36,2006-10-13,One Night with the King,20000000.0,13395961.0,13725032.0
44,2006-10-06,The Texas Chainsaw Massacre: The Beginning,16000000.0,39517763.0,50517763.0
20,2006-10-06,Little Children,14000000.0,5463019.0,14121177.0
99,2006-10-06,Employee of the Month,10000000.0,28444855.0,38364855.0
51,2006-10-06,Love's Abiding Joy,3000000.0,252726.0,252726.0
50,2006-10-06,The Departed,90000000.0,132384315.0,289660619.0
41,2006-10-04,Shortbus,2000000.0,1985292.0,1985292.0
37,2006-10-01,The Secret,3500000.0,0.0,0.0
23,2006-09-30,The Queen,15000000.0,56441711.0,128885873.0
8,2006-09-29,Open Season,85000000.0,85105259.0,191932158.0
26,2006-09-29,The Guardian,70000000.0,55011732.0,94973540.0
92,2006-09-29,Facing the Giants,100000.0,10178331.0,10243159.0
11,2006-09-29,School for Scoundrels,20000000.0,17807569.0,17807569.0
44,2006-09-27,The Last King of Scotland,6000000.0,17606684.0,49155371.0
46,2006-09-22,Flyboys,60000000.0,13090630.0,14816379.0
67,2006-09-22,La science des rves,6000000.0,4670644.0,15137932.0
80,2006-09-22,Jackass: Number Two,11000000.0,72778712.0,85278712.0
55,2006-09-22,Renaissance,18000000.0,70644.0,2401413.0
47,2006-09-22,All the King's Men,55000000.0,7221458.0,9521458.0
70,2006-09-22,Feast,3200000.0,56131.0,690872.0
61,2006-09-22,Bandidas,35000000.0,0.0,19282590.0
40,2006-09-15,The Black Dahlia,60000000.0,22672813.0,49238525.0
24,2006-09-15,Gridiron Gang,30000000.0,38432823.0,41457834.0
16,2006-09-15,Jimmy and Judy,1000000.0,0.0,0.0
98,2006-09-15,Artie Lange's Beer League,2800000.0,475000.0,475000.0
90,2006-09-08,The Covenant,20000000.0,23364784.0,38164784.0
60,2006-09-08,Sherrybaby,2000000.0,199176.0,759504.0
14,2006-09-08,Tom yum goong,5700000.0,12044087.0,43044087.0
85,2006-09-08,Iraq for Sale: The War Profiteers,775000.0,0.0,0.0
19,2006-09-01,Crossover,5600000.0,7009668.0,7009668.0
4,2006-09-01,Lage Raho Munna Bhai,2700000.0,2217561.0,31517561.0
65,2006-09-01,Idiocracy,2400000.0,444093.0,500296.0
50,2006-09-01,Mutual Appreciation,30000.0,103509.0,103509.0
83,2006-09-01,Crank,12000000.0,27838408.0,43924923.0
58,2006-08-25,Old Joy,300000.0,255923.0,399908.0
32,2006-08-25,Invincible,40000000.0,57806952.0,58501127.0
98,2006-08-25,Idlewild,15000000.0,12669914.0,12669914.0
53,2006-08-25,The Quiet,900000.0,381420.0,381420.0
69,2006-08-25,Beerfest,17500000.0,19185184.0,20159316.0
29,2006-08-18,The Illusionist,16500000.0,39868642.0,83792062.0
16,2006-08-18,Trust the Man,9000000.0,1530535.0,2548378.0
81,2006-08-18,Snakes on a Plane,33000000.0,34020814.0,62020814.0
42,2006-08-18,10th & Wolf,8000000.0,54702.0,143782.0
62,2006-08-11,Step Up,12000000.0,65328121.0,110989157.0
92,2006-08-11,Pulse,20500000.0,20264436.0,30241435.0
29,2006-08-11,Kabhi Alvida Naa Kehna,10750000.0,3275443.0,32575443.0
88,2006-08-11,Casa de Areia,3750000.0,539285.0,1178175.0
2,2006-08-11,Half Nelson,700000.0,2697938.0,4911725.0
32,2006-08-11,Zoom,35000000.0,11989328.0,12506188.0
8,2006-08-11,Conversations with Other Women,450000.0,379418.0,1297745.0
97,2006-08-09,World Trade Center,65000000.0,70278893.0,163295654.0
16,2006-08-04,The Night Listener,4000000.0,7836393.0,10770993.0
11,2006-08-04,The Descent,7000000.0,26024456.0,57051053.0
82,2006-08-04,Barnyard: The Original Party Animals,51000000.0,72779000.0,118583844.0
5,2006-08-04,"Bon Cop, Bad Cop",8000000.0,12671300.0,12740705.0
80,2006-08-04,Talladega Nights: The Ballad of Ricky Bobby,73000000.0,148213377.0,162870525.0
21,2006-08-02,Quinceanera,400000.0,1692693.0,2797199.0
10,2006-07-28,Scoop,4000000.0,10525717.0,40103262.0
37,2006-07-28,Miami Vice,135000000.0,63478838.0,163818556.0
1,2006-07-28,The Ant Bully,45000000.0,28142535.0,49610898.0
76,2006-07-26,Little Miss Sunshine,8000000.0,59891098.0,100642353.0
52,2006-07-21,Monster House,75000000.0,73661010.0,141267370.0
61,2006-07-21,Lady in the Water,75000000.0,42285169.0,72785169.0
90,2006-07-21,Clerks II,5000000.0,24148068.0,27342246.0
52,2006-07-21,My Super Ex-Girlfriend,30000000.0,22530295.0,60772856.0
42,2006-07-21,The Case of the Grinning Cat,200000.0,7033.0,7033.0
55,2006-07-14,"You, Me and Dupree",54000000.0,75802010.0,130402010.0
26,2006-07-14,Little Man,64000000.0,58636047.0,101636047.0
27,2006-07-14,Edmond,10000000.0,131719.0,241719.0
72,2006-07-14,The Oh in Ohio,5000000.0,418689.0,648183.0
29,2006-07-07,Pirates of the Caribbean: Dead Mans Chest,225000000.0,423315812.0,1066215812.0
87,2006-07-07,Once in a Lifetime: the Extraordinary Story of the New York Cosmos,1000000.0,144601.0,215559.0
77,2006-07-07,A Scanner Darkly,20000000.0,5501616.0,7405084.0
85,2006-06-30,The Blood of My Brother: A Story of Death in Iraq,120000.0,0.0,0.0
38,2006-06-30,The Devil Wears Prada,35000000.0,124740460.0,326073155.0
25,2006-06-28,Superman Returns,232000000.0,200120000.0,374085065.0
58,2006-06-28,Who Killed the Electric Car?,1000000.0,1678874.0,1849392.0
96,2006-06-28,The Motel,250000.0,51540.0,51540.0
38,2006-06-28,Strangers with Candy,2000000.0,2072645.0,2077844.0
99,2006-06-23,Krrish,10000000.0,1430721.0,32430721.0
82,2006-06-23,Say Uncle,2000000.0,5361.0,5361.0
33,2006-06-23,Click,82500000.0,137355633.0,237685089.0
39,2006-06-16,The Lake House,40000000.0,52330111.0,114830111.0
13,2006-06-16,The Fast and the Furious: Tokyo Drift,85000000.0,62615510.0,157794205.0
34,2006-06-16,Garfield: A Tail of Two Kitties,60000000.0,28426747.0,147985373.0
47,2006-06-16,Wordplay,500000.0,3121270.0,3177636.0
99,2006-06-16,Nacho Libre,32000000.0,80197993.0,99296462.0
13,2006-06-09,A Prairie Home Companion,10000000.0,20342852.0,26716191.0
98,2006-06-09,Cars,70000000.0,244082982.0,461651246.0
97,2006-06-06,The Omen,25000000.0,54607383.0,119295584.0
73,2006-06-02,The Break-Up,52000000.0,118703275.0,205727307.0
71,2006-06-02,The Puffy Chair,15000.0,194523.0,195254.0
44,2006-06-02,Banlieue 13,15000000.0,1200216.0,11599903.0
87,2006-06-02,Peaceful Warrior,10000000.0,2893666.0,3260179.0
87,2006-05-26,Cavite,7000.0,70071.0,71644.0
40,2006-05-26,X-Men: The Last Stand,210000000.0,234362462.0,459260946.0
26,2006-05-24,An Inconvenient Truth,1000000.0,24146161.0,53365925.0
84,2006-05-23,High School Musical,4200000.0,0.0,0.0
3,2006-05-19,See No Evil,8000000.0,15032800.0,18828036.0
68,2006-05-19,The Da Vinci Code,125000000.0,217536138.0,767820459.0
49,2006-05-19,Over the Hedge,80000000.0,155019340.0,343397247.0
2,2006-05-12,Dead Man's Shoes,1125000.0,6408.0,414736.0
87,2006-05-12,Goal! The Dream Begins,33000000.0,4283255.0,27610873.0
48,2006-05-12,Poseidon,160000000.0,60674817.0,181674817.0
77,2006-05-12,Just My Luck,28000000.0,17326650.0,38159905.0
50,2006-05-12,Keeping Up with the Steins,5000000.0,4339241.0,4414753.0
67,2006-05-12,Wah-Wah,7000000.0,234750.0,463039.0
83,2006-05-05,Mission: Impossible III,150000000.0,133501348.0,397501348.0
5,2006-05-05,Wu ji,30000000.0,669625.0,35869934.0
18,2006-05-05,Hoot,15000000.0,8117637.0,8224998.0
4,2006-05-05,An American Haunting,14000000.0,16298046.0,30443277.0
94,2006-05-05,The Proposition,20000000.0,1903434.0,5313608.0
30,2006-05-05,Down in the Valley,8000000.0,568932.0,973443.0
55,2006-05-04,Chinjeolhan geumjassi,4500000.0,211667.0,23471871.0
79,2006-04-28,Stick It,20000000.0,26910736.0,30399714.0
62,2006-04-28,The Lost City,9600000.0,2484186.0,5256839.0
98,2006-04-28,United 93,18000000.0,31567134.0,77635035.0
10,2006-04-28,R.V.,55000000.0,71724497.0,87473024.0
16,2006-04-28,Moartea domnului Lazarescu,425000.0,80301.0,581304.0
78,2006-04-28,Clean,10000.0,138711.0,138711.0
75,2006-04-28,Grip: A Criminal's Story,12000.0,1336.0,1336.0
18,2006-04-28,Water,3000000.0,5529144.0,11322573.0
95,2006-04-28,Akeelah and the Bee,8000000.0,18848430.0,18959424.0
9,2006-04-21,In Her Line of Fire,1000000.0,884.0,884.0
21,2006-04-21,The Sentinel,60000000.0,36280697.0,78080697.0
46,2006-04-21,Silent Hill,50000000.0,46982632.0,94704227.0
9,2006-04-21,American Dreamz,17000000.0,7314027.0,16510971.0
96,2006-04-14,The Wild,80000000.0,37384046.0,99010667.0
1,2006-04-14,Scary Movie 4,40000000.0,90710620.0,178710620.0
39,2006-04-14,Hard Candy,950000.0,1024640.0,8267066.0
63,2006-04-12,Sisters in Law,300000.0,33312.0,33312.0
53,2006-04-07,Simon,1300000.0,4055.0,1738663.0
14,2006-04-07,Phat Girlz,3000000.0,7061128.0,7301115.0
57,2006-04-07,The Benchwarmers,35000000.0,59843754.0,65063726.0
33,2006-04-07,Take the Lead,30000000.0,34742066.0,65390493.0
9,2006-04-07,Lucky Number Slevin,27000000.0,22495466.0,55495466.0
2,2006-04-07,Friends with Money,6500000.0,13368437.0,18110152.0
98,2006-03-31,Slither,15250000.0,7802450.0,12930343.0
100,2006-03-31,ATL,17000000.0,21170563.0,21170563.0
6,2006-03-31,Brick,450000.0,2075743.0,4243996.0
43,2006-03-31,Marilyn Hotchkiss' Ballroom Dancing and Charm School,2500000.0,349132.0,497195.0
52,2006-03-31,Basic Instinct 2,70000000.0,5946136.0,35417162.0
36,2006-03-31,Ice Age: The Meltdown,75000000.0,195330621.0,651899282.0
3,2006-03-24,Larry the Cable Guy: Health Inspector,17000000.0,15680099.0,15680099.0
89,2006-03-24,Boynton Beach Club,2900000.0,3127472.0,3127472.0
10,2006-03-24,Inside Man,50000000.0,88634237.0,185798265.0
62,2006-03-24,Lonesome Jim,500000.0,154187.0,602789.0
92,2006-03-24,Stay Alive,20000000.0,23086480.0,23187506.0
21,2006-03-17,Fetching Cody,1500000.0,0.0,0.0
58,2006-03-17,Sommersturm,3000000.0,95204.0,95204.0
31,2006-03-17,She's the Man,25000000.0,33889159.0,55279608.0
22,2006-03-17,V for Vendetta,50000000.0,70511035.0,130214162.0
67,2006-03-17,Thank You For Smoking,7500000.0,24793509.0,40016662.0
11,2006-03-17,Find Me Guilty,13000000.0,1173673.0,2898225.0
9,2006-03-10,Failure to Launch,50000000.0,88715192.0,128402901.0
86,2006-03-10,The Shaggy Dog,60000000.0,61123569.0,87123569.0
89,2006-03-10,The Hills Have Eyes,17000000.0,41778863.0,70355813.0
98,2006-03-03,16 Blocks,45000000.0,36895141.0,65595141.0
63,2006-03-03,Ultraviolet,30000000.0,18522064.0,30962112.0
58,2006-03-03,Joyeux Nol,22000000.0,1054361.0,23134075.0
100,2006-03-03,Dave Chappelle's Block Party,3000000.0,11718595.0,12051924.0
98,2006-03-03,Aquamarine,12000000.0,18597342.0,22978953.0
57,2006-02-24,Madea's Family Reunion,10000000.0,63257940.0,63320521.0
67,2006-02-24,Doogal,20000000.0,7578946.0,28058652.0
34,2006-02-24,Tsotsi,3000000.0,2912606.0,11537539.0
11,2006-02-24,Running Scared,17000000.0,6855137.0,9729088.0
9,2006-02-17,Eight Below,40000000.0,81612565.0,120455994.0
30,2006-02-17,Winter Passing,3500000.0,107492.0,113783.0
80,2006-02-17,Nochnoy dozor,4200000.0,1502188.0,33913542.0
34,2006-02-17,Date Movie,20000000.0,48548426.0,85146165.0
41,2006-02-10,Firewall,50000000.0,48751189.0,82751189.0
75,2006-02-10,The Pink Panther,80000000.0,82226474.0,158926474.0
98,2006-02-10,Final Destination 3,25000000.0,54098051.0,112798051.0
78,2006-02-10,London,2000000.0,12667.0,12667.0
29,2006-02-10,Curious George,50000000.0,58640119.0,71052604.0
29,2006-02-03,When a Stranger Calls,15000000.0,47860214.0,67215435.0
67,2006-01-27,Bubble,1600000.0,145382.0,145382.0
20,2006-01-27,Big Momma's House 2,40000000.0,70165972.0,137047376.0
20,2006-01-27,Tristram Shandy: A Cock and Bull Story,4750000.0,1253413.0,3061763.0
47,2006-01-27,Rang De Basanti,5300000.0,2197694.0,29197694.0
7,2006-01-27,Nanny McPhee,25000000.0,47279279.0,128745578.0
78,2006-01-27,Manderlay,14200000.0,74205.0,543306.0
59,2006-01-27,Imagine Me & You,7900000.0,672243.0,3129471.0
81,2006-01-20,Underworld: Evolution,45000000.0,62318875.0,113417762.0
36,2006-01-20,Transamerica,1000000.0,9015303.0,16553163.0
38,2006-01-20,End of the Spear,10000000.0,11748661.0,11924041.0
97,2006-01-13,Last Holiday,45000000.0,38399961.0,43343247.0
13,2006-01-13,Glory Road,30000000.0,42647449.0,42799060.0
67,2006-01-13,Hoodwinked,17500000.0,51386611.0,109843390.0
49,2006-01-06,Fateless,12000000.0,196857.0,196857.0
42,2006-01-06,Grandmas Boy,5000000.0,6090172.0,6590172.0
17,2006-01-06,Hostel,4800000.0,47326473.0,82241110.0
16,2006-01-06,BloodRayne,25000000.0,2405420.0,3711633.0
47,2005-12-31,Welcome to Dongmakgol,8000000.0,0.0,48000000.0
86,2005-12-31,Chicken Tikka Masala,2160000.0,0.0,37865.0
86,2005-12-31,Insomnia Manica,500000.0,0.0,0.0
67,2005-12-31,Dungeons & Dragons: Wrath of the Dragon God,15000000.0,0.0,909822.0
34,2005-12-31,The Call of Cthulhu,50000.0,0.0,0.0
35,2005-12-30,The Matador,10000000.0,12589255.0,17300838.0
70,2005-12-28,Match Point,15000000.0,23089926.0,87973835.0
4,2005-12-25,Wolf Creek,1100000.0,16186348.0,29005064.0
79,2005-12-25,The New World,30000000.0,12712093.0,26184400.0
30,2005-12-25,Rumor Has It,70000000.0,42996140.0,88933562.0
57,2005-12-23,Munich,75000000.0,47379090.0,131492772.0
17,2005-12-23,Cach,8000000.0,3647381.0,19891331.0
81,2005-12-21,The White Countess,16000000.0,1669971.0,2814566.0
18,2005-12-21,Fun With Dick And Jane,140000000.0,110550000.0,203018919.0
70,2005-12-21,Cheaper by the Dozen 2,60000000.0,82571173.0,135015330.0
81,2005-12-16,The Family Stone,18000000.0,60062868.0,92357499.0
13,2005-12-16,The Producers: The Movie Musical,45000000.0,19398532.0,32952995.0
42,2005-12-14,King Kong,207000000.0,218080025.0,550517357.0
27,2005-12-14,Los tres entierros de Melquiades Estrada,15000000.0,5027684.0,13454474.0
14,2005-12-09,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0
85,2005-12-09,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000.0,291710957.0,720539572.0
37,2005-12-09,Brokeback Mountain,13900000.0,83043761.0,176980863.0
48,2005-12-09,Mrs. Henderson Presents,20000000.0,11036366.0,27836366.0
50,2005-12-09,Neal n' Nikki,1300000.0,100358.0,329621.0
